US_Latitude_dec.deg,US_Water.Column.Height_cm,US_Algal.Mat.Coverage,US_Macrophyte.Coverage,US_Sunlight.Access_Perc.Canopy.Cover,SW_pH,DO_perc.sat,DO_mg.per.L,SW_Temp_degC,Stream_Order,NOSC,lamO2,lamHCO3,n_chems,skew_lamO2,skew_lamHCO3,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_2H_permil,del_18O_permil,RA_dm,RA_ms_av,RA_ms_mn,RA_ms_mx,run_mm_cyr,dor_pc_pva,gwt_cm_cav,ele_mt_cav,slp_dg_cav,sgr_dk_rav,tmp_dc_cyr,tmp_dc_cdi,tmp_dc_uyr,pre_mm_cyr,pre_mm_cdi,pre_mm_uyr,aet_mm_cyr,aet_mm_cdi,aet_mm_uyr,cmi_ix_cyr,cmi_ix_cdi,cmi_ix_uyr,snw_pc_cyr,snw_pc_cmx,snw_pc_uyr,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,ire_pc_cse,ire_pc_use,gla_pc_cse,gla_pc_use,prm_pc_cse,prm_pc_use,pac_pc_cse,pac_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,soc_th_cav,soc_th_uav,swc_pc_cyr,swc_pc_cdi,swc_pc_uyr,kar_pc_cse,kar_pc_use,ero_kh_cav,ero_kh_uav,pop_ct_csu,pop_ct_usu,ppd_pk_cav,ppd_pk_uav,urb_pc_cse,urb_pc_use,nli_ix_cav,nli_ix_uav,rdd_mk_cav,rdd_mk_uav,hft_ix_c09,hft_ix_u09,gdp_md_cav,gdp_md_usu,hdi_ix_cav,General_Vegetation_Broadleaf deciduous tree,General_Vegetation_Broadleaf deciduous tree. Crop,General_Vegetation_Broadleaf deciduous tree. Grass,General_Vegetation_Broadleaf deciduous tree. Shrub,General_Vegetation_Broadleaf evergreen tree,General_Vegetation_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Grass,General_Vegetation_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf deciduous tree. Grass,General_Vegetation_Needleleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Grass,General_Vegetation_Needleleaf evergreen tree. Shrub,General_Vegetation_Shrub,General_Vegetation_Shrub. Grass,Hydrogeomorphology_Multi-channel,Hydrogeomorphology_Single-channel meandering,Hydrogeomorphology_Single-channel straight,River_Gradient_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_Relatively steep gradient (e.g. mountainous or hilly terrain),Sediment_Bedrock (primarily),Sediment_Gravel/cobble (gt2mm),Sediment_Sand,Sediment_Silt/mud (lt0.0625mm),US_Depositional.Type_Downstream from obstacles,US_Depositional.Type_Downstream of small tributary,US_Depositional.Type_Inside bend of a stream,US_Depositional.Type_Marsh,US_Depositional.Type_Pool lip,US_Depositional.Type_Riffle,US_Depositional.Type_Shallow waters near the shore,US_Depositional.Type_Upstream of weir barrier deposition,rate.mg.per.L.per.h
38.94684,5.0,2.0,1.0,4.0,7.5,85.4,7.3,20.7,3.0,-0.2865937595569,0.0463618991577576,0.0514673884332975,6529.0,1.8557551124295524,1.90731927126706,0.0442640526880073,0.0286414458569459,0.1311073671312605,0.4106294991576045,0.0664726604380456,0.0124061877776075,0.1735334660744371,0.0951141062949915,0.0378312145810997,-26.9,-4.57,0.131399,0.3103324587600404,0.1491207918717077,0.6388012300450183,186.0,0.0,182.0,421.0,16.0,63.0,120.0,288.0,120.0,880.0,115.0,880.0,746.0,100.0,746.0,-23.0,70.0,-23.0,4.0,17.0,4.0,0.0,0.0,28.0,28.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,49.0,49.0,28.0,28.0,20.0,20.0,67.0,15.0,67.0,100.0,100.0,1683.0,1683.0,0.022,0.022,0.863,0.863,0.0,0.0,0.0,0.0,14.0,14.0,44.0,44.0,0.051129,1.26485,934.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-4.150649351
35.6918387,9.0,1.0,1.0,3.0,6.5,103.2,9.8,18.3,2.0,-0.4639431120409807,0.0447671212563922,0.0514874444950963,5710.0,1.87302193954534,1.836958713554584,0.0507880910683012,0.0309982486865148,0.097723292469352,0.3513134851138353,0.1157618213660245,0.024693520140105,0.2049036777583187,0.0716287215411558,0.0521891418563922,-41.9,-6.95,0.190027,0.5123702660463296,0.2471735956806414,0.9886943827225656,818.0,0.0,463.0,936.0,163.0,663.0,109.0,205.0,109.0,1527.0,61.0,1527.0,988.0,101.0,988.0,24.0,91.0,24.0,7.0,21.0,7.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,19.0,19.0,38.0,38.0,43.0,43.0,64.0,64.0,90.0,21.0,90.0,0.0,0.0,794.0,794.0,0.326,0.326,21.214,21.208,0.0,0.0,1711.0,1700.0,342.0,342.0,111.0,111.0,0.045808,30.754,810.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-2.90059676
35.9572803,12.0,2.0,1.0,3.0,8.0,121.9,11.46,18.3,1.0,-0.4717980344159758,0.0469120076190091,0.0540066132582406,4945.0,1.7609429741646974,1.7313957097547663,0.0552072800808897,0.0289180990899898,0.0845298281092012,0.342366026289181,0.1011122345803842,0.0196157735085945,0.2457027300303336,0.063700707785642,0.0588473205257836,-34.5,-6.15,0.15438,0.2178880579416749,0.0896374921911953,0.4288809241763349,757.0,0.0,299.0,294.0,49.0,46.0,138.0,226.0,138.0,1360.0,65.0,1360.0,972.0,104.0,972.0,9.0,114.0,9.0,0.0,2.0,0.0,95.0,95.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,40.0,40.0,36.0,36.0,40.0,40.0,83.0,37.0,82.0,0.0,0.0,482.0,482.0,0.002,0.002,1.882,1.883,0.0,0.0,3434.0,3400.0,437.0,437.0,215.0,215.0,0.045808,0.0,810.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-3.743043221
31.8531,21.5,1.0,1.0,2.0,7.5,93.4,6.61,30.5,7.0,-0.3175377307491848,0.044457753804076,0.0497268138513586,7360.0,1.4693176545140367,1.5103095178535169,0.042391304347826,0.0322010869565217,0.1206521739130434,0.4131793478260869,0.0744565217391304,0.011141304347826,0.1616847826086956,0.1,0.0442934782608695,-16.6,-2.62,4.56186,1.1564818588007784,0.3343408428357514,2.2855547973447083,589.0,91.0,18.0,24.0,14.0,5.0,181.0,191.0,165.0,1497.0,93.0,1439.0,1126.0,100.0,1053.0,0.0,107.0,4.0,1.0,3.0,0.0,100.0,76.0,3.0,13.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,22.0,36.0,37.0,46.0,41.0,52.0,31.0,79.0,41.0,80.0,100.0,26.0,499.0,1111.0,0.002,1382.273,1.041,29.781,0.0,2.0,535.0,1000.0,53.0,365.0,53.0,91.0,0.043949,58036.9,803.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-4.02123357
32.54108,26.0,1.0,2.0,3.0,7.5,90.5,6.55,33.4,6.0,-0.3526936762608067,0.0463436253980049,0.0520380335774179,6917.0,1.4926903270296463,1.470531163298968,0.0474194014746277,0.0404799768685846,0.1103079369668931,0.4167991904004626,0.0740205291311262,0.0137342778661269,0.1698713315020963,0.08457423738615,0.0427931184039323,-22.0,-3.75,3.18825,0.9745864734066886,0.2981635085353815,2.057069077600944,546.0,230.0,21.0,32.0,7.0,6.0,175.0,202.0,162.0,1384.0,80.0,1446.0,1049.0,102.0,1050.0,-2.0,114.0,6.0,0.0,1.0,0.0,70.0,80.0,19.0,11.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,22.0,37.0,37.0,44.0,41.0,40.0,32.0,77.0,44.0,81.0,89.0,14.0,287.0,1144.0,0.042,895.308,3.87,55.96,0.0,4.0,750.0,1400.0,535.0,614.0,74.0,113.0,0.043949,37905.4,803.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-10.9
39.75854,19.0,2.0,3.0,1.0,7.5,52.7,3.83,24.7,4.0,-0.3015622236113354,0.0458890727668848,0.051347127093441,7181.0,1.5674117963557768,1.5718485096027646,0.0423339367776075,0.0302186325024369,0.1435733184793204,0.4006405793065032,0.0816042333936777,0.01490043169475,0.1573596992062386,0.0919092048461217,0.0374599637933435,-69.4,-8.69,0.169118,0.0320717380637008,0.0,0.8723512753326642,14.0,0.0,383.0,1221.0,16.0,34.0,101.0,262.0,93.0,428.0,70.0,399.0,366.0,59.0,343.0,-65.0,76.0,-67.0,6.0,26.0,7.0,0.0,0.0,15.0,50.0,60.0,37.0,6.0,5.0,0.0,0.0,0.0,0.0,64.0,2.0,18.0,21.0,34.0,38.0,47.0,41.0,15.0,19.0,29.0,8.0,28.0,0.0,0.0,895.0,558.0,0.005,1.104,0.121,0.392,0.0,0.0,68.0,0.0,137.0,68.0,30.0,28.0,0.0554809999999999,52.2801,951.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-26.58571428
33.37834,5.5,3.0,3.0,4.0,7.0,62.2,5.04,26.0,3.0,-0.3514425084495601,0.0457087867494134,0.0515209162718475,6820.0,1.590092603670875,1.5501325595618196,0.0432551319648093,0.0306451612903225,0.1224340175953079,0.4,0.0771260997067448,0.0143695014662756,0.1850439882697947,0.0843108504398826,0.0428152492668621,-25.9,-4.11,0.198648,0.609165796730726,0.2224339838684808,0.988314632870182,132.0,0.0,101.0,274.0,14.0,35.0,178.0,233.0,178.0,837.0,86.0,834.0,708.0,71.0,705.0,-43.0,74.0,-43.0,0.0,0.0,0.0,0.0,0.0,39.0,37.0,53.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,37.0,37.0,43.0,43.0,9.0,9.0,51.0,24.0,51.0,0.0,0.0,1485.0,1830.0,0.033,0.499,2.443,8.242,0.0,0.0,2464.0,1500.0,313.0,242.0,64.0,99.0,0.0495149999999999,27.2641,908.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-7.678290992999999
40.03497,17.0,1.0,2.0,2.0,6.0,98.9,8.25,9.5,1.0,-0.2769078637981157,0.0459698967950394,0.0511072973455104,5201.0,1.8834412234434468,1.8387027057763488,0.0411459334743318,0.0223034031916939,0.1405498942511055,0.411074793308979,0.0609498173428186,0.0126898673332051,0.1693905018265718,0.1084406844837531,0.0334551047875408,-125.8,-17.17,0.138413,0.2312442755706292,0.0816156266719868,0.7957523600518713,108.0,0.0,823.0,3409.0,157.0,402.0,-16.0,205.0,-16.0,762.0,36.0,762.0,526.0,86.0,526.0,13.0,129.0,13.0,51.0,99.0,51.0,100.0,100.0,0.0,0.0,20.0,20.0,0.0,0.0,1.0,1.0,16.0,16.0,22.0,22.0,10.0,10.0,34.0,34.0,57.0,57.0,65.0,65.0,85.0,32.0,85.0,0.0,0.0,6196.0,6195.0,0.004,0.004,0.1169999999999999,0.1169999999999999,0.0,0.0,507.0,500.0,68.0,68.0,45.0,45.0,0.0554809999999999,0.786075,951.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-1.844121176
39.89071,10.0,1.0,2.0,3.0,6.5,109.6,9.57,7.1,1.0,-0.3571212483663686,0.0415788315413561,0.0469748970958768,8052.0,1.9085259526851608,1.852915900307847,0.0434674615002483,0.0317933432687531,0.1122702434177844,0.4205166418281172,0.0714108296075509,0.0172627918529557,0.1613263785394933,0.0868107302533532,0.0551415797317436,-121.5,-16.04,0.181828,0.3295690040808128,0.0995097546947606,1.08456503281996,168.0,0.0,603.0,3323.0,179.0,260.0,-11.0,214.0,-11.0,708.0,31.0,708.0,514.0,82.0,514.0,2.0,140.0,2.0,55.0,95.0,55.0,100.0,100.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,100.0,10.0,10.0,35.0,35.0,55.0,55.0,74.0,74.0,80.0,37.0,80.0,0.0,0.0,2714.0,2715.0,0.002,0.002,0.0279999999999999,0.0279999999999999,0.0,0.0,63.0,100.0,0.0,0.0,30.0,30.0,0.0554809999999999,0.065611,951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1.95136655
33.750837,10.0,3.0,2.0,1.0,7.5,88.44313725490197,8.101208791208792,23.8,4.0,-0.311652527179925,0.0439496554874296,0.0487495658523452,5330.0,1.7652564858517952,1.7153119068501013,0.0386491557223264,0.0257035647279549,0.1140712945590994,0.498874296435272,0.0566604127579737,0.0110694183864915,0.1422138836772983,0.0782363977485928,0.0345215759849906,-59.3,-8.44,0.263146,0.2844237214046335,0.0489581815532566,1.0106367477779397,26.0,0.0,627.0,789.0,91.0,40.0,188.0,210.0,156.0,450.0,50.0,571.0,381.0,38.0,483.0,-72.0,103.0,-61.0,0.0,0.0,0.0,22.0,80.0,3.0,2.0,52.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,22.0,33.0,33.0,46.0,45.0,11.0,22.0,27.0,31.0,37.0,0.0,0.0,5471.0,6518.0,0.002,0.042,0.161,0.154,0.0,0.0,445.0,200.0,29.0,89.0,67.0,43.0,0.045307,2.16318,932.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-5.2912162160000005
40.78464,12.0,1.0,1.0,2.0,7.5,90.0,9.72,12.0,3.0,-0.3809773721909593,0.0457487641813489,0.0516165470076526,5619.0,1.9220480372006856,1.862395684551238,0.0430681615945897,0.0284748175831998,0.0996618615411995,0.4372664175120128,0.0857803879693895,0.0140594411817049,0.181882897312689,0.0720768820074746,0.0377291332977398,-119.7,-15.61,0.196017,0.3498044997578832,0.0910648077882092,1.075432015784567,220.0,0.0,541.0,1815.0,143.0,424.0,74.0,246.0,74.0,618.0,43.0,618.0,515.0,82.0,515.0,-41.0,154.0,-41.0,19.0,74.0,19.0,60.0,60.0,12.0,12.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,22.0,22.0,43.0,43.0,36.0,36.0,27.0,27.0,54.0,52.0,54.0,0.0,0.0,1911.0,1910.0,26.326,26.326,754.7280000000001,755.148,33.0,33.0,4370.0,4400.0,3924.0,3926.0,241.0,241.0,0.042655,1208.71,925.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-3.586986463
45.792233,32.0,1.0,1.0,1.0,6.0,89.1,9.1,14.7,2.0,-0.3949850654983124,0.0462691555200096,0.0521577474192381,4148.0,1.903427185417253,1.8561124978630965,0.0614754098360655,0.032304725168756,0.089440694310511,0.3724686595949855,0.0740115718418514,0.0192864030858244,0.2184185149469623,0.0925747348119575,0.0400192864030858,-70.1,-10.36,0.196746,0.5672135020176966,0.1233072830473253,1.0435690060005218,1486.0,0.0,590.0,570.0,159.0,336.0,85.0,162.0,85.0,2437.0,404.0,2437.0,659.0,97.0,659.0,64.0,183.0,64.0,27.0,64.0,27.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,48.0,48.0,31.0,31.0,90.0,90.0,84.0,52.0,84.0,0.0,0.0,763.0,763.0,0.0559999999999999,0.0559999999999999,6.006,6.005,0.0,0.0,290.0,300.0,27.0,26.0,42.0,42.0,0.0558669999999999,4.65961,948.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.8693437810000004
44.2605576,11.0,1.0,2.0,2.0,6.0,96.6,9.56,12.4,1.0,-0.4169633856360333,0.046006300386621,0.0522673697294293,4679.0,1.9469614774567043,1.888552355112321,0.0579183586236375,0.0279974353494336,0.1040820688181235,0.3552041034409062,0.0810002137208805,0.0198760418892925,0.2250480871981192,0.0844197478093609,0.0444539431502457,-75.7,-10.44,0.207804,0.6718942765276232,0.1691085256800943,1.1644654184414551,1348.0,0.0,561.0,1053.0,151.0,710.0,68.0,166.0,68.0,1892.0,298.0,1892.0,651.0,97.0,651.0,52.0,181.0,52.0,27.0,60.0,27.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,10.0,10.0,39.0,39.0,51.0,51.0,106.0,106.0,81.0,56.0,81.0,0.0,0.0,790.0,790.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,20.0,20.0,13.0,13.0,0.047639,0.002294,928.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.392366031
36.95497,5.0,1.0,2.0,2.0,7.0,87.5,9.35,13.1,1.0,-0.3359688471609351,0.0451075086331825,0.0505546280573152,6630.0,1.808451185189245,1.7343448220469802,0.0374057315233785,0.0304675716440422,0.1349924585218702,0.396681749622926,0.0746606334841629,0.0179487179487179,0.1684766214177979,0.0947209653092006,0.0446455505279034,-87.7,-12.63,0.0981286999999999,0.2174829967838878,0.0,0.9028839563452312,29.0,0.0,1262.0,1526.0,35.0,83.0,94.0,231.0,87.0,174.0,11.0,193.0,152.0,22.0,169.0,-86.0,96.0,-84.0,5.0,39.0,6.0,5.0,3.0,0.0,1.0,76.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,31.0,30.0,54.0,56.0,9.0,11.0,14.0,15.0,16.0,0.0,0.0,1217.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,0.048454,0.0,905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-14.56666667
37.0581,5.0,2.0,2.0,3.0,7.0,97.3,9.46,16.6,2.0,-0.1881052243224648,0.046485529600658,0.0499217455411307,3343.0,1.4586705134089222,1.4799844978874397,0.0269219264134011,0.0113670355967693,0.138797487286868,0.5483099012862698,0.02752019144481,0.0086748429554292,0.0945258749626084,0.1286269817529165,0.0152557583009273,-80.0,-10.75,0.265042,0.448790542443362,0.0719023565997375,1.2475058870054463,253.0,0.0,475.0,1369.0,128.0,503.0,116.0,174.0,110.0,833.0,155.0,854.0,596.0,88.0,593.0,-30.0,174.0,-26.0,16.0,48.0,18.0,100.0,100.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,30.0,30.0,57.0,57.0,48.0,49.0,57.0,83.0,59.0,0.0,0.0,420.0,732.0,0.002,0.009,0.03,0.1,0.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,0.055768,2.39998,951.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.232970952
35.868,4.0,2.0,2.0,2.0,7.0,94.0,8.101208791208792,13.8,1.0,-0.3099483050203718,0.0448706802237671,0.0501577477817299,6185.0,1.7292096562211272,1.709426270934028,0.0436540016168148,0.0263540824575586,0.1471301535974131,0.4054971705739693,0.0713015359741309,0.0158447857720291,0.1618431689571544,0.0894098625707356,0.038965238480194,-84.5,-11.76,0.0680952,0.1489513822688274,0.0446854146806482,0.3649308865586272,34.0,0.0,676.0,2852.0,109.0,67.0,38.0,193.0,38.0,667.0,66.0,667.0,562.0,62.0,562.0,-30.0,123.0,-30.0,31.0,87.0,31.0,90.0,90.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,10.0,10.0,35.0,35.0,55.0,55.0,73.0,73.0,64.0,33.0,64.0,0.0,0.0,1064.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,100.0,2.0,2.0,23.0,23.0,0.043737,0.0,889.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-8.746666668
32.327329,19.0,2.0,2.0,4.0,6.5,63.1,5.88,18.4,1.0,-0.2784620888383933,0.0422855350920204,0.0471151755870499,7444.0,1.938278181802664,1.9456337824878869,0.0440623320795271,0.0329124126813541,0.1352767329392799,0.3895754970445996,0.0714669532509403,0.0126276195593766,0.1559645351961311,0.1204997313272434,0.0376141859215475,-44.6,-7.12,0.0669013999999999,0.153683603880511,0.0384209009701277,0.470656036884065,16.0,0.0,792.0,2177.0,176.0,1918.0,115.0,168.0,115.0,691.0,109.0,691.0,587.0,46.0,587.0,-40.0,138.0,-40.0,4.0,18.0,4.0,100.0,100.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,15.0,15.0,33.0,33.0,52.0,52.0,38.0,38.0,55.0,38.0,55.0,0.0,0.0,9330.0,9330.0,0.022,0.022,0.6729999999999999,0.672,0.0,0.0,544.0,500.0,15.0,15.0,57.0,57.0,0.045307,0.944388,932.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-3.697394541
46.372753,26.0,2.0,1.0,2.0,7.0,88.44313725490197,8.101208791208792,11.0,8.0,-0.3207074718061173,0.0467263367675079,0.0522812090242353,5983.0,1.843895367316303,1.7662421585601893,0.0424536185859936,0.0309209426709008,0.1139896373056994,0.4126692294835367,0.0693631957212101,0.0177168644492729,0.1739929801103125,0.0989470165468828,0.0399465151261908,-131.3,-17.24,7.808219999999999,1.0334337650721166,0.2578881088428969,2.678331754279628,23.0,627.0,385.0,146.0,28.0,3.0,118.0,229.0,38.0,189.0,24.0,624.0,166.0,29.0,441.0,-83.0,148.0,-19.0,1.0,10.0,38.0,30.0,67.0,43.0,7.0,12.0,9.0,6.0,2.0,0.0,1.0,0.0,3.0,3.0,12.0,12.0,12.0,31.0,39.0,57.0,48.0,13.0,62.0,18.0,23.0,64.0,0.0,18.0,487.0,1903.0,0.059,1876.08,3.373,7.938,0.0,0.0,3297.0,300.0,308.0,91.0,151.0,35.0,0.0558669999999999,94978.4,948.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-5.74676525
39.8579143,29.0,2.0,2.0,1.0,6.5,98.6,8.97,19.4,2.0,-0.2788468588183903,0.0505420183755212,0.0558715769532944,4796.0,1.5099979518475295,1.5413193301929546,0.042952460383653,0.0281484570475396,0.1215596330275229,0.4322351959966639,0.067556296914095,0.0131359466221851,0.1682652210175146,0.1021684737281067,0.0239783152627189,-42.3,-7.24,0.1690289999999999,0.246313049944231,0.1270293716693518,0.6188809022183667,590.0,0.0,178.0,133.0,24.0,74.0,113.0,249.0,113.0,1137.0,40.0,1137.0,838.0,103.0,838.0,9.0,112.0,9.0,7.0,38.0,7.0,81.0,81.0,47.0,47.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,36.0,36.0,45.0,45.0,36.0,36.0,86.0,33.0,86.0,35.0,35.0,5326.0,5326.0,0.59,0.59,34.917,34.921,0.0,0.0,3110.0,3100.0,808.0,808.0,243.0,244.0,0.053263,27.6851,943.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-4.55274056
39.8595761,7.1,1.0,1.0,4.0,6.5,95.1,8.62,19.5,2.0,-0.3655984806332518,0.0480762609048492,0.0540907565055012,4908.0,1.4431371783968656,1.5552396422253691,0.0438060309698451,0.0250611246943765,0.1108394458027709,0.3899755501222494,0.100040749796251,0.0138549307253463,0.1894865525672371,0.0874083129584352,0.0395273023634881,-43.5,-7.35,0.1690289999999999,0.246313049944231,0.1270293716693518,0.6188809022183667,590.0,0.0,178.0,133.0,24.0,74.0,113.0,249.0,113.0,1137.0,40.0,1137.0,838.0,103.0,838.0,9.0,112.0,9.0,7.0,38.0,7.0,81.0,81.0,47.0,47.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,36.0,36.0,45.0,45.0,36.0,36.0,86.0,33.0,86.0,35.0,35.0,5326.0,5326.0,0.59,0.59,34.917,34.921,0.0,0.0,3110.0,3100.0,808.0,808.0,243.0,244.0,0.053263,27.6851,943.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-3.303906694
35.966243,20.0,1.0,1.0,3.0,7.5,71.0,6.13,22.8,3.0,-0.3235015839225687,0.0480990675997621,0.0541469712700845,7568.0,1.517069890616524,1.483021421240872,0.0536469344608879,0.0451902748414376,0.1178646934460888,0.3981236786469345,0.0717494714587737,0.0163847780126849,0.172568710359408,0.0876057082452431,0.0368657505285412,-18.6,-3.8,0.343469,0.614838092635606,0.2497608962973083,1.2121874573029103,752.0,0.0,251.0,278.0,49.0,33.0,138.0,226.0,138.0,1359.0,64.0,1358.0,974.0,104.0,972.0,8.0,114.0,9.0,0.0,2.0,0.0,100.0,61.0,8.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,40.0,40.0,37.0,37.0,40.0,34.0,82.0,38.0,83.0,72.0,29.0,521.0,1509.0,1.543,14.379,106.758,304.801,8.0,39.0,2776.0,4800.0,477.0,1047.0,221.0,286.0,0.045808,642.352,810.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-32.71428572
44.300082,18.0,1.0,2.0,2.0,6.5,88.44313725490197,8.101208791208792,20.0,6.0,-0.3615843921732833,0.0416473422038701,0.0472143074956304,8010.0,1.802614513919676,1.7583407659390264,0.0406991260923845,0.030087390761548,0.1576779026217228,0.3965043695380774,0.0815230961298377,0.0158551810237203,0.1466916354556804,0.0786516853932584,0.0523096129837702,-116.3,-15.21,1.56466,0.305808438223822,0.0149496855712236,1.6624438658721976,131.0,495.0,452.0,915.0,47.0,14.0,83.0,184.0,62.0,252.0,22.0,346.0,218.0,33.0,299.0,-78.0,133.0,-66.0,2.0,12.0,17.0,37.0,25.0,10.0,3.0,49.0,67.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,19.0,37.0,39.0,47.0,42.0,26.0,28.0,22.0,24.0,33.0,0.0,3.0,800.0,610.0,1.533,10.577,523.931,1.356,21.0,0.0,4621.0,0.0,2054.0,44.0,298.0,32.0,0.047639,616.266,928.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-15.62
